cue,key,selection_group,audio_type,sisnr_i,content_mismatch_rate,joint_content_waveform_rate,speaker_mismatch_rate_1s,reference_text,asr_text,wer_to_target,token_f1_to_target,path
tfmap,1995-1836-0012_4446-2275-0034__T2__SCV2TTS__4446-4446-2275-0034__VOICE__1995,content_drift,synthetic_interferer,-13.023572418364513,1.0,1.0,0.0,KEEP AWAY IF YOU WISH WHEN HAVE I EVER FOLLOWED YOU,KEP AVU IFA YO MESS MAY HAVE A FELLOW OVER YOU,0.8181818181818182,0.18181818181818182,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1995-1836-0012_4446-2275-0034__T2__SCV2TTS__4446-4446-2275-0034__VOICE__1995.wav
tfmap,4446-2275-0042_3570-5696-0004__T1__SCV2TTS__4446-4446-2275-0042__VOICE__3570,content_drift,est,-12.99357622229867,1.0,1.0,0.16666666666666666,AND THEN YOU CAME BACK NOT CARING VERY MUCH BUT IT MADE NO DIFFERENCE,SI ESTIBER INDICATE NOR HANAL KENOVY VOBENI LITERALY MAUNTERANCY,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/4446-2275-0042_3570-5696-0004__T1__SCV2TTS__4446-4446-2275-0042__VOICE__3570.wav
tfmap,4446-2275-0042_3570-5696-0004__T1__SCV2TTS__4446-4446-2275-0042__VOICE__3570,content_drift,target_clean,-12.99357622229867,1.0,1.0,0.16666666666666666,AND THEN YOU CAME BACK NOT CARING VERY MUCH BUT IT MADE NO DIFFERENCE,AND THEN YOU CAME BACK NOT CARING VERY MUCH,0.35714285714285715,0.782608695652174,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2275-0042_3570-5696-0004__T1__SCV2TTS__4446-4446-2275-0042__VOICE__3570.wav
tfmap,4446-2275-0042_3570-5696-0004__T1__SCV2TTS__4446-4446-2275-0042__VOICE__3570,content_drift,synthetic_interferer,-12.99357622229867,1.0,1.0,0.16666666666666666,AND THEN YOU CAME BACK NOT CARING VERY MUCH BUT IT MADE NO DIFFERENCE,SWESTIVA INDICAN NOT CANNOT CANAVI VOV A MUTE PITIMEN A DIFFEREN SEY,1.0,0.07692307692307691,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2275-0042_3570-5696-0004__T1__SCV2TTS__4446-4446-2275-0042__VOICE__3570.wav
tfmap,672-122797-0039_7127-75946-0015__T1__SCV2TTS__672-672-122797-0039__VOICE__7127,content_drift,est,-12.76532137278122,1.0,1.0,0.0,I WON'T TREMBLE TO MORROW THOUGHT THE FIR TREE,REMARKERS OF PLICTLOR,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/672-122797-0039_7127-75946-0015__T1__SCV2TTS__672-672-122797-0039__VOICE__7127.wav
tfmap,672-122797-0039_7127-75946-0015__T1__SCV2TTS__672-672-122797-0039__VOICE__7127,content_drift,target_clean,-12.76532137278122,1.0,1.0,0.0,I WON'T TREMBLE TO MORROW THOUGHT THE FIR TREE,I WON'T TR,0.7777777777777778,0.3333333333333333,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/672-122797-0039_7127-75946-0015__T1__SCV2TTS__672-672-122797-0039__VOICE__7127.wav
tfmap,672-122797-0039_7127-75946-0015__T1__SCV2TTS__672-672-122797-0039__VOICE__7127,content_drift,synthetic_interferer,-12.76532137278122,1.0,1.0,0.0,I WON'T TREMBLE TO MORROW THOUGHT THE FIR TREE,TROH MARKERS OF TYCORD,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/672-122797-0039_7127-75946-0015__T1__SCV2TTS__672-672-122797-0039__VOICE__7127.wav
tfmap,4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284,content_drift,est,-12.739684080084157,1.0,1.0,0.0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,NOT TELLING HER YASY ICHING MY GOOD THOUG THE THIRTY HAIR AR TAN I,1.0,0.07142857142857142,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284.wav
tfmap,4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284,content_drift,target_clean,-12.739684080084157,1.0,1.0,0.0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,0.0,1.0,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284.wav
tfmap,4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284,content_drift,synthetic_interferer,-12.739684080084157,1.0,1.0,0.0,I THOUGHT IT MIGHT BE SISTER KATE OR COUSIN MIKE WOULD BE HAPPENING ALONG,I TEI HOJTIT MY GACHBEAS TARCADO OR COSIMICILLED B HACK,0.8571428571428571,0.16666666666666666,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2275-0006_1284-134647-0002__T1__SCV2TTS__4446-4446-2275-0006__VOICE__1284.wav
tfmap,5683-32866-0017_1580-141083-0053__T2__SCV2TTS__1580-1580-141083-0053__VOICE__5683,mixed_drift,est,-1.1983312158682364,1.0,1.0,1.0,YOU HAVEN'T SEEN ANY OF THEM NO SIR,WHY I HAVEN'T SEEN ANY OF,0.625,0.5714285714285715,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/5683-32866-0017_1580-141083-0053__T2__SCV2TTS__1580-1580-141083-0053__VOICE__5683.wav
tfmap,5683-32866-0017_1580-141083-0053__T2__SCV2TTS__1580-1580-141083-0053__VOICE__5683,mixed_drift,target_clean,-1.1983312158682364,1.0,1.0,1.0,YOU HAVEN'T SEEN ANY OF THEM NO SIR,YOU HAVEN'T SEEN ANY OF THEM,0.25,0.8571428571428571,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/5683-32866-0017_1580-141083-0053__T2__SCV2TTS__1580-1580-141083-0053__VOICE__5683.wav
tfmap,5683-32866-0017_1580-141083-0053__T2__SCV2TTS__1580-1580-141083-0053__VOICE__5683,mixed_drift,synthetic_interferer,-1.1983312158682364,1.0,1.0,1.0,YOU HAVEN'T SEEN ANY OF THEM NO SIR,WHY OH YOU HAVE BEEN IN SEIT OFENOT,1.0,0.125,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/5683-32866-0017_1580-141083-0053__T2__SCV2TTS__1580-1580-141083-0053__VOICE__5683.wav
tfmap,61-70970-0030_1320-122617-0020__T1__SCV2TTS__61-61-70970-0030__VOICE__1320,mixed_drift,est,-0.9008979509343039,1.0,1.0,1.0,SAVE ME MASTERS BUT YOU STARTLED ME RARELY,SA TO MASTER,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/61-70970-0030_1320-122617-0020__T1__SCV2TTS__61-61-70970-0030__VOICE__1320.wav
tfmap,61-70970-0030_1320-122617-0020__T1__SCV2TTS__61-61-70970-0030__VOICE__1320,mixed_drift,target_clean,-0.9008979509343039,1.0,1.0,1.0,SAVE ME MASTERS BUT YOU STARTLED ME RARELY,SAVE ME MASTER,0.75,0.36363636363636365,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/61-70970-0030_1320-122617-0020__T1__SCV2TTS__61-61-70970-0030__VOICE__1320.wav
tfmap,61-70970-0030_1320-122617-0020__T1__SCV2TTS__61-61-70970-0030__VOICE__1320,mixed_drift,synthetic_interferer,-0.9008979509343039,1.0,1.0,1.0,SAVE ME MASTERS BUT YOU STARTLED ME RARELY,SO IS TO SAV A MY MA TOL,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/61-70970-0030_1320-122617-0020__T1__SCV2TTS__61-61-70970-0030__VOICE__1320.wav
tfmap,5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683,mixed_drift,est,-5.499495355697603,0.8,0.7,0.9,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICERS MESS,I WILL LAT ALS OUT OF THE OLER T IM HOWTAV MY NEW TUCHOI'S LADY DYING NECESSARY AND HE OPEND IT INTO E FIERCE MESS,1.105263157894737,0.2727272727272727,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683.wav
tfmap,5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683,mixed_drift,target_clean,-5.499495355697603,0.8,0.7,0.9,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICERS MESS,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICERS M,0.05263157894736842,0.9473684210526315,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683.wav
tfmap,5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683,mixed_drift,synthetic_interferer,-5.499495355697603,0.8,0.7,0.9,I WAS WELL SATISFIED WITH MY CABIN WHICH WAS LOCATED IN THE STERN AND OPENED INTO THE OFFICERS MESS,I WASPILL SATIVAT EBI TIAMOISCAM IT MY NEW ISH WASLOKEDI AND TISTER ANDY OPEN NTTSHCLEAR SMITHS,0.8947368421052632,0.17142857142857143,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/5683-32879-0014_8463-294828-0033__T2__SCV2TTS__8463-8463-294828-0033__VOICE__5683.wav
tfmap,7021-79730-0004_2830-3980-0009__T2__SCV2TTS__2830-2830-3980-0009__VOICE__7021,mixed_drift,est,-7.329809603638354,1.0,1.0,0.5,PAUL AN APOSTLE NOT OF MEN ET CETERA,PA YOU WHAT IBER AN APOSTLE OR,1.0,0.26666666666666666,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/7021-79730-0004_2830-3980-0009__T2__SCV2TTS__2830-2830-3980-0009__VOICE__7021.wav
tfmap,7021-79730-0004_2830-3980-0009__T2__SCV2TTS__2830-2830-3980-0009__VOICE__7021,mixed_drift,target_clean,-7.329809603638354,1.0,1.0,0.5,PAUL AN APOSTLE NOT OF MEN ET CETERA,PAUL AN APOSTLE,0.625,0.5454545454545454,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/7021-79730-0004_2830-3980-0009__T2__SCV2TTS__2830-2830-3980-0009__VOICE__7021.wav
tfmap,7021-79730-0004_2830-3980-0009__T2__SCV2TTS__2830-2830-3980-0009__VOICE__7021,mixed_drift,synthetic_interferer,-7.329809603638354,1.0,1.0,0.5,PAUL AN APOSTLE NOT OF MEN ET CETERA,A PUL RAPOST LUT AN O,1.0,0.14285714285714288,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/7021-79730-0004_2830-3980-0009__T2__SCV2TTS__2830-2830-3980-0009__VOICE__7021.wav
tfmap,6829-68771-0025_4992-41806-0004__T2__SCV2TTS__4992-4992-41806-0004__VOICE__6829,mixed_drift,est,-4.357732416384383,1.0,1.0,0.5,BURN FIRE BURN FLICKER FLICKER FLAME,BARFIREER I NO TRAFI,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/6829-68771-0025_4992-41806-0004__T2__SCV2TTS__4992-4992-41806-0004__VOICE__6829.wav
tfmap,6829-68771-0025_4992-41806-0004__T2__SCV2TTS__4992-4992-41806-0004__VOICE__6829,mixed_drift,target_clean,-4.357732416384383,1.0,1.0,0.5,BURN FIRE BURN FLICKER FLICKER FLAME,BURN FIRE BURN,0.5,0.6666666666666666,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/6829-68771-0025_4992-41806-0004__T2__SCV2TTS__4992-4992-41806-0004__VOICE__6829.wav
tfmap,6829-68771-0025_4992-41806-0004__T2__SCV2TTS__4992-4992-41806-0004__VOICE__6829,mixed_drift,synthetic_interferer,-4.357732416384383,1.0,1.0,0.5,BURN FIRE BURN FLICKER FLICKER FLAME,BARFIRE BERAN A FLIG OFF A DIFFERENT,1.1666666666666667,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/6829-68771-0025_4992-41806-0004__T2__SCV2TTS__4992-4992-41806-0004__VOICE__6829.wav
tfmap,4446-2273-0008_260-123440-0009__T2__SCV2TTS__260-260-123440-0009__VOICE__4446,mixed_drift,est,-2.369145503496909,1.0,1.0,0.5,I SHALL NEVER GET TO TWENTY AT THAT RATE,I SHALL NEVER GET TUT A WENA,0.5555555555555556,0.5,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/4446-2273-0008_260-123440-0009__T2__SCV2TTS__260-260-123440-0009__VOICE__4446.wav
tfmap,4446-2273-0008_260-123440-0009__T2__SCV2TTS__260-260-123440-0009__VOICE__4446,mixed_drift,target_clean,-2.369145503496909,1.0,1.0,0.5,I SHALL NEVER GET TO TWENTY AT THAT RATE,I SHALL NEVER GET TO TWENTY,0.3333333333333333,0.8,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/4446-2273-0008_260-123440-0009__T2__SCV2TTS__260-260-123440-0009__VOICE__4446.wav
tfmap,4446-2273-0008_260-123440-0009__T2__SCV2TTS__260-260-123440-0009__VOICE__4446,mixed_drift,synthetic_interferer,-2.369145503496909,1.0,1.0,0.5,I SHALL NEVER GET TO TWENTY AT THAT RATE,I SAL MEM MURGEITUTOTMATARE,0.8888888888888888,0.15384615384615383,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/4446-2273-0008_260-123440-0009__T2__SCV2TTS__260-260-123440-0009__VOICE__4446.wav
tfmap,7021-85628-0022_2300-131720-0014__T2__SCV2TTS__2300-2300-131720-0014__VOICE__7021,mixed_drift,est,-1.1959214565991823,1.0,1.0,0.5,MISTER EDISON WAS A LEADER FAR AHEAD OF THE TIME,MINITARISLY MASA LI E LAFA I,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/7021-85628-0022_2300-131720-0014__T2__SCV2TTS__2300-2300-131720-0014__VOICE__7021.wav
tfmap,7021-85628-0022_2300-131720-0014__T2__SCV2TTS__2300-2300-131720-0014__VOICE__7021,mixed_drift,target_clean,-1.1959214565991823,1.0,1.0,0.5,MISTER EDISON WAS A LEADER FAR AHEAD OF THE TIME,MISTER ADISON WAS A LEADER FAR,0.5,0.625,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/7021-85628-0022_2300-131720-0014__T2__SCV2TTS__2300-2300-131720-0014__VOICE__7021.wav
tfmap,7021-85628-0022_2300-131720-0014__T2__SCV2TTS__2300-2300-131720-0014__VOICE__7021,mixed_drift,synthetic_interferer,-1.1959214565991823,1.0,1.0,0.5,MISTER EDISON WAS A LEADER FAR AHEAD OF THE TIME,MISTER ADISONWASSA LYE EDA FAR A,0.8,0.37499999999999994,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/7021-85628-0022_2300-131720-0014__T2__SCV2TTS__2300-2300-131720-0014__VOICE__7021.wav
tfmap,260-123288-0012_4446-2273-0025__T1__SCV2TTS__260-260-123288-0012__VOICE__4446,mixed_drift,est,-0.18272922859049218,0.5,0.5,1.0,THAT WILL BE SAFEST NO NO NEVER,THAT WILL BE THE SATIS,0.5714285714285714,0.5,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/260-123288-0012_4446-2273-0025__T1__SCV2TTS__260-260-123288-0012__VOICE__4446.wav
tfmap,260-123288-0012_4446-2273-0025__T1__SCV2TTS__260-260-123288-0012__VOICE__4446,mixed_drift,target_clean,-0.18272922859049218,0.5,0.5,1.0,THAT WILL BE SAFEST NO NO NEVER,THAT WILL BE THE SAFEST,0.5714285714285714,0.6666666666666666,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/260-123288-0012_4446-2273-0025__T1__SCV2TTS__260-260-123288-0012__VOICE__4446.wav
tfmap,260-123288-0012_4446-2273-0025__T1__SCV2TTS__260-260-123288-0012__VOICE__4446,mixed_drift,synthetic_interferer,-0.18272922859049218,0.5,0.5,1.0,THAT WILL BE SAFEST NO NO NEVER,E TOUCH WILL BE SUBSTENEL,0.8571428571428571,0.3333333333333333,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/260-123288-0012_4446-2273-0025__T1__SCV2TTS__260-260-123288-0012__VOICE__4446.wav
tfmap,7021-79740-0012_8455-210777-0020__T2__SCV2TTS__8455-8455-210777-0020__VOICE__7021,mixed_drift,est,0.2517851924465877,0.5,0.5,1.0,OH YES SAID JACK AND I'M NOWHERE,OLO YES I CET AN,0.8571428571428571,0.16666666666666666,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/7021-79740-0012_8455-210777-0020__T2__SCV2TTS__8455-8455-210777-0020__VOICE__7021.wav
tfmap,7021-79740-0012_8455-210777-0020__T2__SCV2TTS__8455-8455-210777-0020__VOICE__7021,mixed_drift,target_clean,0.2517851924465877,0.5,0.5,1.0,OH YES SAID JACK AND I'M NOWHERE,OH YES SAID JACK,0.42857142857142855,0.7272727272727273,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/7021-79740-0012_8455-210777-0020__T2__SCV2TTS__8455-8455-210777-0020__VOICE__7021.wav
tfmap,7021-79740-0012_8455-210777-0020__T2__SCV2TTS__8455-8455-210777-0020__VOICE__7021,mixed_drift,synthetic_interferer,0.2517851924465877,0.5,0.5,1.0,OH YES SAID JACK AND I'M NOWHERE,OECH YES A JAKINDEMEN,0.8571428571428571,0.18181818181818182,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/7021-79740-0012_8455-210777-0020__T2__SCV2TTS__8455-8455-210777-0020__VOICE__7021.wav
tfmap,7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455,mixed_drift,est,2.0103359640222394,1.0,1.0,0.5,SAID SHE POINTING TO THE PLAYTHINGS SEE,SAID SCHELETEPIANTO  CINDNISM,0.8571428571428571,0.2,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/tfmap/inference_full/est_wav/7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455.wav
tfmap,7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455,mixed_drift,target_clean,2.0103359640222394,1.0,1.0,0.5,SAID SHE POINTING TO THE PLAYTHINGS SEE,SAID SHE POINTING TO THE P,0.2857142857142857,0.7692307692307692,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455.wav
tfmap,7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455,mixed_drift,synthetic_interferer,2.0103359640222394,1.0,1.0,0.5,SAID SHE POINTING TO THE PLAYTHINGS SEE,SAY SU YONTIA CHENGO S,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/7021-79740-0012_8455-210777-0020__T1__SCV2TTS__7021-7021-79740-0012__VOICE__8455.wav
context,1995-1836-0009_672-122797-0047__T2__SCV2TTS__672-672-122797-0047__VOICE__1995,extreme_failure,est,-24.43566689292254,0.0,0.0,0.0,HOW KIND MAN IS AFTER ALL,L,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/1995-1836-0009_672-122797-0047__T2__SCV2TTS__672-672-122797-0047__VOICE__1995.wav
context,1995-1836-0009_672-122797-0047__T2__SCV2TTS__672-672-122797-0047__VOICE__1995,extreme_failure,target_clean,-24.43566689292254,0.0,0.0,0.0,HOW KIND MAN IS AFTER ALL,HOW KIND,0.6666666666666666,0.5,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/1995-1836-0009_672-122797-0047__T2__SCV2TTS__672-672-122797-0047__VOICE__1995.wav
context,1995-1836-0009_672-122797-0047__T2__SCV2TTS__672-672-122797-0047__VOICE__1995,extreme_failure,synthetic_interferer,-24.43566689292254,0.0,0.0,0.0,HOW KIND MAN IS AFTER ALL,AS OFTER L,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/1995-1836-0009_672-122797-0047__T2__SCV2TTS__672-672-122797-0047__VOICE__1995.wav
context,672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320,extreme_failure,est,-23.721866043690067,1.0,1.0,0.0,THEN GOOD BYE SAID THE RATS AND THEY WENT HOME,DO NOT LOT YOURCERTAIN DAY,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav
context,672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320,extreme_failure,target_clean,-23.721866043690067,1.0,1.0,0.0,THEN GOOD BYE SAID THE RATS AND THEY WENT HOME,THEN GOOD BYE,0.7,0.4615384615384615,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav
context,672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320,extreme_failure,synthetic_interferer,-23.721866043690067,1.0,1.0,0.0,THEN GOOD BYE SAID THE RATS AND THEY WENT HOME,PINOLOTHA SATANGRE,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/672-122797-0063_1320-122617-0025__T1__SCV2TTS__672-672-122797-0063__VOICE__1320.wav
context,8230-279154-0027_672-122797-0057__T2__SCV2TTS__672-672-122797-0057__VOICE__8230,extreme_failure,est,-23.30904599057692,1.0,1.0,0.0,YES IN REALITY THOSE WERE HAPPY TIMES,WE ASN' LIKE A SUART IF YOU CAN,1.1428571428571428,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/8230-279154-0027_672-122797-0057__T2__SCV2TTS__672-672-122797-0057__VOICE__8230.wav
context,8230-279154-0027_672-122797-0057__T2__SCV2TTS__672-672-122797-0057__VOICE__8230,extreme_failure,target_clean,-23.30904599057692,1.0,1.0,0.0,YES IN REALITY THOSE WERE HAPPY TIMES,YES IN,0.7142857142857143,0.4444444444444445,/data/tse_cue_project/datasets/Libri2Mix_similar_content_v2_tts/clean/test/wav16k/min/test/s1/8230-279154-0027_672-122797-0057__T2__SCV2TTS__672-672-122797-0057__VOICE__8230.wav
context,8230-279154-0027_672-122797-0057__T2__SCV2TTS__672-672-122797-0057__VOICE__8230,extreme_failure,synthetic_interferer,-23.30904599057692,1.0,1.0,0.0,YES IN REALITY THOSE WERE HAPPY TIMES,BUESAN ALECOSUR TEPITAMS,1.0,0.0,/data/tse_cue_project/manifests/librimix_similar_content_v2_tts/clean/test/synthetic_interferer/8230-279154-0027_672-122797-0057__T2__SCV2TTS__672-672-122797-0057__VOICE__8230.wav
context,672-122797-0060_7729-102255-0035__T1__SCV2TTS__672-672-122797-0060__VOICE__7729,extreme_failure,est,-22.72000013281208,1.0,1.0,0.0,IT IS A VERY STUPID STORY,I CAN'T SER BER WI,1.0,0.0,/data/tse_cue_project/experiments/normal_basic_single_cue_content_diagnostic/similar_content_v2_tts/context/inference_full/est_wav/672-122797-0060_7729-102255-0035__T1__SCV2TTS__672-672-122797-0060__VOICE__7729.wav
